order_id,order_date,region,category,product,quantity,unit_price,discount_pct,revenue,cost,profit,customer_segment
ORD11380,2025-01-08,South,Books,Fiction Novel,5,18.5,10,83.25,43.68,39.57,New
ORD10015,2025-01-08,West,Apparel,Running Shoes,1,63.33,0,63.33,35.57,27.76,New
ORD11026,2025-01-08,East,Books,Cookbook,1,42.1,0,42.1,18.96,23.14,New
ORD11733,2025-01-08,North,Books,Biography,1,40.08,0,40.08,22.7,17.38,Returning
ORD10219,2025-01-08,West,Home & Kitchen,Coffee Maker,4,203.7,0,814.8,516.63,298.17,Returning
ORD11382,2025-01-08,West,Apparel,Denim Jacket,2,81.19,0,162.38,76.61,85.77,Returning
ORD11819,2025-01-09,South,Sports,Football,5,51.37,0,256.85,147.41,109.44,New
ORD11344,2025-01-09,West,Books,Self-Help Book,3,35.52,0,106.56,53.17,53.39,New
ORD10603,2025-01-09,North,Sports,Yoga Mat,5,75.66,0,378.3,173.99,204.31,New
ORD10846,2025-01-09,West,Home & Kitchen,Air Fryer,4,242.58,0,970.32,487.42,482.9,Returning
ORD10264,2025-01-09,East,Sports,Football,1,196.63,0,196.63,113.46,83.17,Returning
ORD10877,2025-01-09,North,Sports,Cycling Helmet,5,197.21,5,936.75,582.66,354.09,VIP
ORD10172,2025-01-09,East,Sports,Football,5,38.26,0,191.3,93.29,98.01,New
ORD11769,2025-01-10,West,Books,Fiction Novel,4,20.74,0,82.96,47.79,35.17,Returning
ORD10973,2025-01-10,South,Apparel,Running Shoes,2,36.58,10,65.84,40.23,25.61,Returning
ORD10649,2025-01-10,West,Apparel,Sneakers,1,31.9,5,30.3,14.93,15.37,VIP
ORD11524,2025-01-10,West,Apparel,Sneakers,2,56.13,15,95.42,70.66,24.76,Returning
ORD11901,2025-01-10,West,Electronics,Laptop Stand,5,456.14,0,2280.7,1381.49,899.21,Returning
ORD11283,2025-01-11,East,Books,Fiction Novel,1,36.81,0,36.81,18.22,18.59,VIP
ORD10256,2025-01-11,South,Electronics,Laptop Stand,3,838.66,10,2264.38,1545.64,718.74,Returning
ORD10404,2025-01-12,North,Apparel,Sneakers,5,45.7,10,205.65,132.75,72.9,New
ORD11161,2025-01-12,East,Books,Tech Manual,5,25.75,0,128.75,72.22,56.53,New
ORD11013,2025-01-12,South,Apparel,Wool Sweater,5,25.04,0,125.2,76.63,48.57,New
ORD10447,2025-01-12,South,Sports,Football,1,73.07,0,73.07,45.5,27.57,Returning
ORD11985,2025-01-12,South,Electronics,Wireless Earbuds,4,324.1,0,1296.4,630.55,665.85,New
ORD10279,2025-01-12,South,Apparel,Wool Sweater,1,70.45,0,70.45,42.27,28.18,New
ORD10641,2025-01-13,West,Electronics,4K Monitor,1,318.29,0,318.29,184.5,133.79,New
ORD10009,2025-01-13,South,Apparel,Cotton T-Shirt,3,87.75,10,236.92,137.34,99.58,New
ORD11392,2025-01-14,South,Books,Biography,1,30.19,0,30.19,17.05,13.14,New
ORD11786,2025-01-14,South,Books,Cookbook,4,37.46,0,149.84,79.47,70.37,Returning
ORD10207,2025-01-14,North,Sports,Yoga Mat,1,109.24,0,109.24,62.79,46.45,New
ORD10697,2025-01-15,North,Sports,Resistance Bands,2,58.75,0,117.5,64.77,52.73,New
ORD11270,2025-01-15,East,Books,Biography,2,12.23,0,24.46,13.31,11.15,Returning
ORD10902,2025-01-15,East,Apparel,Sneakers,1,22.47,0,22.47,14.25,8.22,VIP
ORD11918,2025-01-15,East,Electronics,Smartwatch,1,718.15,5,682.24,465.01,217.23,New
ORD10248,2025-01-15,South,Sports,Resistance Bands,4,137.03,10,493.31,354.63,138.68,Returning
ORD10255,2025-01-16,South,Apparel,Sneakers,1,71.57,0,71.57,46.14,25.43,New
ORD10218,2025-01-16,East,Electronics,Wireless Earbuds,2,436.45,0,872.9,404.9,468.0,New
ORD11486,2025-01-16,West,Sports,Resistance Bands,3,161.37,0,484.11,288.52,195.59,New
ORD11020,2025-01-16,South,Sports,Football,5,36.37,0,181.85,87.91,93.94,New
ORD10875,2025-01-17,North,Electronics,Bluetooth Speaker,4,858.03,10,3088.91,1632.44,1456.47,New
ORD10243,2025-01-18,North,Apparel,Denim Jacket,1,31.03,0,31.03,15.1,15.93,VIP
ORD10185,2025-01-19,East,Electronics,Smartwatch,4,288.92,0,1155.68,641.75,513.93,New
ORD11257,2025-01-19,West,Sports,Cycling Helmet,1,27.29,10,24.56,15.88,8.68,New
ORD10001,2025-01-20,South,Apparel,Sneakers,4,116.69,15,396.75,227.16,169.59,New
ORD11907,2025-01-20,South,Home & Kitchen,Cookware Set,2,33.7,5,64.03,33.91,30.12,Returning
ORD10489,2025-01-20,West,Sports,Dumbbell Set,4,93.88,5,356.74,241.48,115.26,Returning
ORD11132,2025-01-20,East,Books,Biography,5,30.88,0,154.4,83.83,70.57,New
ORD10900,2025-01-21,North,Electronics,Laptop Stand,4,328.82,10,1183.75,742.52,441.23,New
ORD10375,2025-01-21,West,Apparel,Wool Sweater,5,112.6,10,506.7,337.0,169.7,Returning
ORD10281,2025-01-21,North,Sports,Cycling Helmet,3,148.94,5,424.48,213.77,210.71,Returning
ORD11324,2025-01-21,North,Sports,Yoga Mat,3,194.32,0,582.96,367.0,215.96,New
ORD10887,2025-01-22,West,Electronics,Wireless Earbuds,5,176.38,5,837.8,529.78,308.02,Returning
ORD11661,2025-01-22,East,Apparel,Sneakers,4,73.82,0,295.28,155.27,140.01,New
ORD11974,2025-01-22,North,Apparel,Running Shoes,5,22.27,0,111.35,62.46,48.89,Returning
ORD11856,2025-01-23,North,Sports,Yoga Mat,3,99.42,0,298.26,166.12,132.14,Returning
ORD11200,2025-01-23,South,Sports,Dumbbell Set,2,78.09,15,132.75,71.46,61.29,New
ORD10840,2025-01-23,East,Electronics,Wireless Earbuds,3,251.62,10,679.37,410.3,269.07,New
ORD10005,2025-01-24,South,Apparel,Running Shoes,4,38.47,0,153.88,86.72,67.16,New
ORD10788,2025-01-24,West,Apparel,Denim Jacket,5,76.6,0,383.0,223.12,159.88,Returning
ORD11687,2025-01-24,South,Home & Kitchen,Coffee Maker,4,47.19,10,169.88,102.66,67.22,Returning
ORD11465,2025-01-24,West,Home & Kitchen,Air Fryer,4,233.9,0,935.6,559.64,375.96,New
ORD10457,2025-01-24,East,Electronics,Smartwatch,5,174.49,0,872.45,507.14,365.31,New
ORD11683,2025-01-24,South,Home & Kitchen,Vacuum Cleaner,4,189.08,0,756.32,384.12,372.2,New
ORD11548,2025-01-24,North,Electronics,Wireless Earbuds,4,844.66,5,3209.71,1947.89,1261.82,New
ORD11581,2025-01-25,East,Apparel,Sneakers,1,28.68,0,28.68,15.44,13.24,Returning
ORD11003,2025-01-25,South,Home & Kitchen,Vacuum Cleaner,5,214.65,0,1073.25,497.23,576.02,New
ORD11333,2025-01-26,North,Apparel,Running Shoes,2,79.72,5,151.47,88.82,62.65,New
ORD11924,2025-01-26,East,Electronics,Wireless Earbuds,2,733.9,0,1467.8,825.05,642.75,Returning
ORD10081,2025-01-26,West,Electronics,Bluetooth Speaker,2,765.65,0,1531.3,945.91,585.39,Returning
ORD11510,2025-01-26,North,Home & Kitchen,Cookware Set,3,112.31,5,320.08,187.7,132.38,New
ORD11978,2025-01-26,North,Apparel,Running Shoes,5,86.35,5,410.16,194.51,215.65,New
ORD11395,2025-01-27,North,Books,Cookbook,2,23.55,10,42.39,27.35,15.04,New
ORD10848,2025-01-27,East,Books,Biography,4,36.51,10,131.44,86.19,45.25,New
ORD10328,2025-01-28,North,Home & Kitchen,Cookware Set,1,162.54,5,154.41,82.12,72.29,New
ORD11823,2025-01-28,South,Home & Kitchen,Air Fryer,4,150.1,5,570.38,308.3,262.08,VIP
ORD11767,2025-01-29,North,Books,Tech Manual,4,18.73,0,74.92,37.3,37.62,Returning
ORD11664,2025-01-29,East,Sports,Yoga Mat,3,174.4,0,523.2,303.65,219.55,New
ORD11921,2025-01-30,North,Apparel,Running Shoes,2,95.63,0,191.26,95.38,95.88,New
ORD10794,2025-01-30,South,Home & Kitchen,Vacuum Cleaner,5,191.68,10,862.56,460.41,402.15,Returning
ORD10317,2025-01-31,South,Sports,Yoga Mat,1,24.69,0,24.69,14.66,10.03,New
ORD10212,2025-01-31,South,Electronics,4K Monitor,2,445.86,10,802.55,419.49,383.06,New
ORD11526,2025-01-31,East,Books,Fiction Novel,5,11.5,0,57.5,33.63,23.87,Returning
ORD11695,2025-01-31,East,Home & Kitchen,Cookware Set,3,79.01,10,213.33,109.11,104.22,New
ORD10999,2025-02-01,South,Books,Biography,1,35.54,10,31.99,16.44,15.55,New
ORD11291,2025-02-01,North,Books,Tech Manual,1,26.96,0,26.96,16.29,10.67,New
ORD11855,2025-02-02,South,Home & Kitchen,Blender,5,201.71,10,907.7,557.64,350.06,Returning
ORD10127,2025-02-02,North,Home & Kitchen,Cookware Set,5,184.58,0,922.9,540.75,382.15,New
ORD11667,2025-02-02,West,Home & Kitchen,Cookware Set,1,196.92,0,196.92,118.63,78.29,VIP
ORD11397,2025-02-02,West,Books,Biography,2,23.72,0,47.44,24.97,22.47,New
ORD10216,2025-02-02,West,Books,Self-Help Book,4,23.48,0,93.92,56.99,36.93,VIP
ORD11027,2025-02-02,South,Home & Kitchen,Coffee Maker,1,222.26,0,222.26,121.71,100.55,New
ORD11670,2025-02-02,North,Electronics,4K Monitor,5,581.35,0,2906.75,1809.17,1097.58,New
ORD10736,2025-02-02,North,Apparel,Wool Sweater,5,28.79,0,143.95,70.83,73.12,Returning
ORD10458,2025-02-02,West,Electronics,Wireless Earbuds,5,686.06,0,3430.3,2187.49,1242.81,Returning
ORD11642,2025-02-03,North,Home & Kitchen,Coffee Maker,4,152.19,10,547.88,373.69,174.19,Returning
ORD10475,2025-02-03,North,Home & Kitchen,Cookware Set,5,123.51,5,586.67,359.76,226.91,New
ORD10120,2025-02-04,North,Home & Kitchen,Air Fryer,2,237.13,0,474.26,267.29,206.97,New
ORD10112,2025-02-04,West,Home & Kitchen,Cookware Set,5,165.61,0,828.05,436.07,391.98,New
ORD10536,2025-02-04,South,Books,Tech Manual,4,22.62,0,90.48,44.02,46.46,Returning
ORD11681,2025-02-04,East,Apparel,Denim Jacket,4,30.56,5,116.13,56.02,60.11,New
ORD11372,2025-02-05,South,Apparel,Denim Jacket,5,48.24,0,241.2,156.75,84.45,New
ORD11489,2025-02-05,South,Electronics,Bluetooth Speaker,2,430.75,0,861.5,398.84,462.66,New
ORD10540,2025-02-05,East,Apparel,Running Shoes,4,39.57,10,142.45,88.8,53.65,New
ORD10838,2025-02-05,North,Electronics,Smartwatch,1,344.55,0,344.55,165.64,178.91,VIP
ORD10923,2025-02-06,North,Electronics,Smartwatch,5,406.18,15,1726.26,945.87,780.39,Returning
ORD11480,2025-02-06,East,Apparel,Running Shoes,2,43.42,20,69.47,56.09,13.38,VIP
ORD11852,2025-02-06,South,Books,Tech Manual,1,22.04,0,22.04,13.82,8.22,Returning
ORD11828,2025-02-07,South,Electronics,Laptop Stand,1,321.24,10,289.12,183.34,105.78,New
ORD11226,2025-02-08,East,Electronics,Bluetooth Speaker,3,180.91,5,515.59,290.95,224.64,New
ORD11747,2025-02-08,East,Home & Kitchen,Coffee Maker,2,106.34,20,170.14,121.86,48.28,VIP
ORD11046,2025-02-08,South,Books,Biography,4,15.13,0,60.52,28.77,31.75,Returning
ORD11928,2025-02-08,South,Home & Kitchen,Air Fryer,5,45.85,0,229.25,147.39,81.86,VIP
ORD11449,2025-02-08,West,Books,Self-Help Book,2,43.43,10,78.17,50.35,27.82,Returning
ORD10629,2025-02-08,South,Books,Self-Help Book,3,23.41,20,56.18,41.72,14.46,New
ORD10071,2025-02-08,North,Books,Tech Manual,2,18.8,0,37.6,20.94,16.66,Returning
ORD11964,2025-02-09,East,Electronics,4K Monitor,5,344.94,5,1638.46,1011.61,626.85,Returning
ORD11686,2025-02-09,South,Sports,Dumbbell Set,5,99.89,0,499.45,266.19,233.26,New
ORD11651,2025-02-10,North,Electronics,Laptop Stand,1,569.47,0,569.47,350.97,218.5,VIP
ORD11434,2025-02-10,North,Electronics,Smartwatch,1,785.71,0,785.71,381.0,404.71,Returning
ORD11562,2025-02-10,East,Books,Cookbook,2,19.33,20,30.93,20.15,10.78,New
ORD11080,2025-02-10,South,Apparel,Denim Jacket,1,102.37,0,102.37,50.19,52.18,New
ORD10095,2025-02-10,East,Apparel,Sneakers,1,21.47,15,18.25,10.67,7.58,New
ORD10012,2025-02-10,North,Electronics,Laptop Stand,4,572.46,15,1946.36,1277.66,668.7,Returning
ORD11632,2025-02-10,North,Sports,Dumbbell Set,3,102.18,0,306.54,183.6,122.94,New
ORD11424,2025-02-11,North,Home & Kitchen,Air Fryer,2,94.41,5,179.38,99.62,79.76,New
ORD10695,2025-02-11,South,Books,Cookbook,2,44.85,5,85.22,54.65,30.57,New
ORD10524,2025-02-11,East,Books,Tech Manual,2,6.95,0,13.9,7.51,6.39,Returning
ORD11235,2025-02-12,South,Sports,Yoga Mat,3,142.51,10,384.78,198.57,186.21,New
ORD11549,2025-02-12,North,Electronics,Smartwatch,3,278.8,15,710.94,435.85,275.09,New
ORD10944,2025-02-12,North,Books,Biography,5,6.79,0,33.95,15.87,18.08,Returning
ORD11871,2025-02-12,North,Sports,Football,5,60.29,0,301.45,184.95,116.5,Returning
ORD11406,2025-02-13,North,Apparel,Denim Jacket,4,31.48,0,125.92,62.19,63.73,New
ORD11141,2025-02-13,East,Sports,Resistance Bands,3,137.33,0,411.99,226.28,185.71,VIP
ORD11950,2025-02-13,South,Home & Kitchen,Blender,3,134.0,20,321.6,257.99,63.61,VIP
ORD11359,2025-02-13,North,Books,Tech Manual,4,22.8,0,91.2,46.93,44.27,Returning
ORD10785,2025-02-14,South,Electronics,Bluetooth Speaker,5,689.26,0,3446.3,1672.98,1773.32,New
ORD10985,2025-02-15,East,Books,Tech Manual,3,28.63,10,77.3,38.83,38.47,VIP
ORD11538,2025-02-15,South,Apparel,Running Shoes,2,82.59,0,165.18,86.72,78.46,VIP
ORD10945,2025-02-16,West,Apparel,Cotton T-Shirt,1,57.54,5,54.66,31.33,23.33,New
ORD10384,2025-02-17,South,Electronics,4K Monitor,1,657.71,0,657.71,376.28,281.43,New
ORD11957,2025-02-17,East,Apparel,Denim Jacket,5,113.96,0,569.8,343.42,226.38,New
ORD11155,2025-02-17,South,Home & Kitchen,Vacuum Cleaner,2,117.75,15,200.18,128.42,71.76,Returning
ORD10992,2025-02-18,North,Books,Biography,3,28.45,0,85.35,48.93,36.42,Returning
ORD10791,2025-02-18,South,Books,Fiction Novel,2,21.28,10,38.3,19.92,18.38,Returning
ORD11685,2025-02-18,South,Home & Kitchen,Vacuum Cleaner,2,127.48,0,254.96,147.67,107.29,New
ORD10648,2025-02-19,West,Apparel,Denim Jacket,2,102.58,0,205.16,97.81,107.35,New
ORD10017,2025-02-19,South,Books,Fiction Novel,2,30.37,0,60.74,28.32,32.42,Returning
ORD10957,2025-02-19,East,Home & Kitchen,Coffee Maker,2,186.28,0,372.56,198.24,174.32,Returning
ORD11910,2025-02-19,North,Electronics,4K Monitor,5,330.18,5,1568.36,1066.48,501.88,New
ORD11551,2025-02-19,South,Home & Kitchen,Blender,4,179.37,20,573.98,411.25,162.73,Returning
ORD11148,2025-02-19,North,Books,Cookbook,5,20.59,0,102.95,58.59,44.36,New
ORD11779,2025-02-20,South,Electronics,Bluetooth Speaker,2,638.83,0,1277.66,583.29,694.37,Returning
ORD11983,2025-02-20,North,Apparel,Sneakers,1,78.96,0,78.96,46.94,32.02,New
ORD10297,2025-02-20,South,Sports,Football,2,154.6,0,309.2,166.43,142.77,Returning
ORD10228,2025-02-21,North,Home & Kitchen,Coffee Maker,1,28.12,0,28.12,16.47,11.65,Returning
ORD10105,2025-02-21,South,Books,Cookbook,4,40.5,0,162.0,104.93,57.07,Returning
ORD11394,2025-02-21,South,Apparel,Running Shoes,1,73.66,0,73.66,40.55,33.11,New
ORD11780,2025-02-21,North,Sports,Dumbbell Set,2,115.62,5,219.68,115.44,104.24,Returning
ORD10640,2025-02-22,North,Electronics,Laptop Stand,4,329.73,0,1318.92,683.75,635.17,Returning
ORD11321,2025-02-22,North,Apparel,Running Shoes,5,91.76,10,412.92,241.48,171.44,New
ORD10084,2025-02-22,North,Home & Kitchen,Cookware Set,5,78.57,0,392.85,249.82,143.03,New
ORD10131,2025-02-22,West,Apparel,Wool Sweater,5,119.44,0,597.2,351.87,245.33,Returning
ORD10161,2025-02-23,East,Sports,Football,4,157.03,0,628.12,332.34,295.78,New
ORD10915,2025-02-23,South,Books,Tech Manual,3,11.98,20,28.75,21.56,7.19,Returning
ORD11045,2025-02-23,East,Books,Fiction Novel,3,11.94,0,35.82,21.42,14.4,New
ORD11052,2025-02-23,East,Apparel,Wool Sweater,4,82.01,0,328.04,177.77,150.27,New
ORD11801,2025-02-24,East,Home & Kitchen,Cookware Set,2,61.47,0,122.94,69.39,53.55,VIP
ORD10504,2025-02-24,North,Books,Biography,2,12.6,10,22.68,12.93,9.75,New
ORD10224,2025-02-24,North,Home & Kitchen,Blender,4,54.66,5,207.71,120.62,87.09,Returning
ORD11189,2025-02-25,North,Books,Self-Help Book,2,27.83,0,55.66,33.26,22.4,New
ORD10137,2025-02-25,East,Apparel,Sneakers,2,86.72,0,173.44,108.63,64.81,New
ORD10598,2025-02-25,North,Electronics,Smartwatch,5,181.12,10,815.04,528.31,286.73,VIP
ORD11722,2025-02-26,South,Sports,Resistance Bands,2,106.05,10,190.89,134.45,56.44,VIP
ORD11846,2025-02-26,North,Apparel,Denim Jacket,2,64.21,0,128.42,80.04,48.38,Returning
ORD10712,2025-02-26,West,Books,Fiction Novel,5,42.64,0,213.2,96.66,116.54,Returning
ORD11614,2025-02-26,West,Sports,Cycling Helmet,2,199.52,5,379.09,245.9,133.19,VIP
ORD10637,2025-02-26,East,Electronics,Bluetooth Speaker,4,343.22,5,1304.24,880.25,423.99,VIP
ORD11612,2025-02-26,East,Books,Self-Help Book,3,27.07,5,77.15,44.58,32.57,Returning
ORD10463,2025-02-26,South,Apparel,Denim Jacket,2,44.63,5,84.8,54.89,29.91,Returning
ORD10950,2025-02-26,West,Apparel,Denim Jacket,4,93.96,0,375.84,214.1,161.74,Returning
ORD11207,2025-02-27,North,Electronics,Smartwatch,3,710.26,0,2130.78,1380.9,749.88,New
ORD11606,2025-02-27,West,Books,Self-Help Book,3,38.31,0,114.93,52.35,62.58,Returning
ORD11018,2025-02-28,East,Electronics,Bluetooth Speaker,5,736.02,5,3496.1,1768.05,1728.05,Returning
ORD10661,2025-03-01,East,Apparel,Denim Jacket,2,78.37,0,156.74,74.72,82.02,VIP
ORD10674,2025-03-01,North,Electronics,Wireless Earbuds,1,793.95,0,793.95,374.05,419.9,New
ORD10236,2025-03-01,North,Apparel,Running Shoes,5,74.44,5,353.59,184.28,169.31,VIP
ORD11797,2025-03-02,East,Books,Fiction Novel,1,10.73,5,10.19,6.7,3.49,Returning
ORD10336,2025-03-02,West,Home & Kitchen,Vacuum Cleaner,4,216.47,0,865.88,417.82,448.06,Returning
ORD11654,2025-03-02,North,Sports,Yoga Mat,2,67.33,0,134.66,85.21,49.45,Returning
ORD11787,2025-03-02,West,Electronics,4K Monitor,3,732.09,0,2196.27,1098.31,1097.96,Returning
ORD10502,2025-03-02,West,Apparel,Denim Jacket,3,42.52,0,127.56,67.59,59.97,New
ORD11987,2025-03-03,East,Electronics,Wireless Earbuds,4,636.07,0,2544.28,1453.36,1090.92,New
ORD11659,2025-03-03,East,Apparel,Cotton T-Shirt,2,23.5,0,47.0,26.05,20.95,New
ORD11735,2025-03-04,East,Electronics,Smartwatch,5,322.06,0,1610.3,917.29,693.01,New
ORD10689,2025-03-04,West,Apparel,Cotton T-Shirt,2,54.57,0,109.14,69.03,40.11,Returning
ORD11595,2025-03-04,South,Books,Tech Manual,2,34.5,10,62.1,38.46,23.64,Returning
ORD10283,2025-03-04,South,Electronics,Laptop Stand,3,440.54,0,1321.62,675.7,645.92,New
ORD10393,2025-03-04,South,Apparel,Running Shoes,5,68.47,0,342.35,154.97,187.38,Returning
ORD11594,2025-03-04,East,Books,Self-Help Book,2,39.91,0,79.82,41.86,37.96,New
ORD11253,2025-03-04,South,Electronics,4K Monitor,1,684.77,0,684.77,396.75,288.02,New
ORD10621,2025-03-04,North,Home & Kitchen,Air Fryer,5,156.4,5,742.9,397.52,345.38,New
ORD11282,2025-03-05,East,Books,Tech Manual,5,35.02,0,175.1,93.08,82.02,New
ORD11673,2025-03-05,South,Electronics,Bluetooth Speaker,2,164.48,0,328.96,159.66,169.3,Returning
ORD10797,2025-03-06,South,Sports,Resistance Bands,4,115.54,10,415.94,234.21,181.73,New
ORD10866,2025-03-06,West,Books,Tech Manual,2,12.66,0,25.32,12.03,13.29,VIP
ORD10929,2025-03-06,East,Books,Tech Manual,4,42.31,10,152.32,92.72,59.6,VIP
ORD10096,2025-03-06,North,Sports,Yoga Mat,3,76.45,0,229.35,118.58,110.77,New
ORD10472,2025-03-06,West,Apparel,Denim Jacket,1,114.14,10,102.73,67.29,35.44,New
ORD11478,2025-03-07,South,Home & Kitchen,Air Fryer,1,23.63,0,23.63,13.86,9.77,New
ORD11249,2025-03-07,North,Apparel,Cotton T-Shirt,4,110.14,0,440.56,220.41,220.15,New
ORD10720,2025-03-08,South,Home & Kitchen,Coffee Maker,5,124.25,0,621.25,303.38,317.87,New
ORD11792,2025-03-08,North,Apparel,Cotton T-Shirt,1,72.19,20,57.75,34.96,22.79,New
ORD11919,2025-03-09,South,Sports,Yoga Mat,2,84.58,20,135.33,99.42,35.91,New
ORD10574,2025-03-09,South,Home & Kitchen,Vacuum Cleaner,3,110.46,5,314.81,182.48,132.33,New
ORD11452,2025-03-09,East,Sports,Resistance Bands,5,128.23,0,641.15,401.29,239.86,New
ORD10607,2025-03-10,North,Electronics,4K Monitor,1,338.17,0,338.17,190.79,147.38,Returning
ORD11723,2025-03-10,South,Apparel,Cotton T-Shirt,1,82.08,10,73.87,39.33,34.54,New
ORD11492,2025-03-10,South,Sports,Resistance Bands,3,136.16,20,326.78,214.38,112.4,New
ORD10215,2025-03-10,South,Books,Tech Manual,3,6.52,5,18.58,8.85,9.73,New
ORD10038,2025-03-10,North,Books,Tech Manual,3,29.47,0,88.41,40.04,48.37,Returning
ORD11969,2025-03-10,South,Home & Kitchen,Coffee Maker,3,23.77,0,71.31,39.83,31.48,New
ORD11173,2025-03-10,East,Home & Kitchen,Vacuum Cleaner,3,176.06,20,422.54,294.37,128.17,Returning
ORD10922,2025-03-10,North,Books,Self-Help Book,3,10.59,5,30.18,17.65,12.53,Returning
ORD11690,2025-03-10,North,Books,Self-Help Book,2,32.31,0,64.62,29.25,35.37,VIP
ORD10246,2025-03-10,North,Home & Kitchen,Air Fryer,2,173.88,10,312.98,194.43,118.55,Returning
ORD10852,2025-03-11,East,Home & Kitchen,Air Fryer,5,185.59,0,927.95,461.98,465.97,Returning
ORD10476,2025-03-11,West,Books,Tech Manual,4,34.1,5,129.58,76.98,52.6,New
ORD10062,2025-03-12,North,Books,Biography,5,37.52,20,150.08,111.66,38.42,Returning
ORD10725,2025-03-12,North,Electronics,Bluetooth Speaker,2,719.64,0,1439.28,768.27,671.01,New
ORD10417,2025-03-13,South,Sports,Cycling Helmet,2,133.22,0,266.44,151.49,114.95,Returning
ORD11460,2025-03-13,East,Electronics,Laptop Stand,3,322.19,0,966.57,441.32,525.25,New
ORD10064,2025-03-13,West,Home & Kitchen,Cookware Set,2,81.79,0,163.58,90.63,72.95,Returning
ORD10602,2025-03-13,North,Sports,Resistance Bands,5,86.33,5,410.07,263.75,146.32,Returning
ORD10564,2025-03-14,South,Apparel,Cotton T-Shirt,4,78.35,0,313.4,203.35,110.05,New
ORD10418,2025-03-14,South,Sports,Resistance Bands,1,93.32,5,88.65,54.29,34.36,VIP
ORD10947,2025-03-14,West,Electronics,Laptop Stand,5,766.35,0,3831.75,1993.57,1838.18,New
ORD11300,2025-03-14,East,Sports,Resistance Bands,5,44.67,10,201.02,129.6,71.42,New
ORD10128,2025-03-15,North,Home & Kitchen,Vacuum Cleaner,3,200.86,0,602.58,343.57,259.01,VIP
ORD10287,2025-03-15,South,Apparel,Cotton T-Shirt,5,44.23,0,221.15,119.6,101.55,VIP
ORD10530,2025-03-15,West,Books,Biography,1,24.59,0,24.59,12.71,11.88,Returning
ORD11485,2025-03-15,North,Electronics,Smartwatch,4,582.5,0,2330.0,1457.12,872.88,New
ORD11777,2025-03-15,South,Sports,Cycling Helmet,1,52.67,0,52.67,32.03,20.64,New
ORD11230,2025-03-15,West,Home & Kitchen,Cookware Set,1,244.58,15,207.89,130.95,76.94,VIP
ORD10804,2025-03-16,East,Electronics,4K Monitor,2,703.03,5,1335.76,664.84,670.92,Returning
ORD11570,2025-03-16,South,Home & Kitchen,Coffee Maker,4,128.15,5,486.97,291.48,195.49,Returning
ORD10479,2025-03-16,South,Electronics,Bluetooth Speaker,4,458.48,5,1742.22,1025.37,716.85,New
ORD11859,2025-03-16,West,Books,Biography,5,13.78,0,68.9,34.22,34.68,New
ORD11761,2025-03-16,South,Home & Kitchen,Air Fryer,5,134.46,0,672.3,378.94,293.36,New
ORD11279,2025-03-16,South,Books,Self-Help Book,3,35.26,10,95.2,64.02,31.18,New
ORD11387,2025-03-17,West,Home & Kitchen,Air Fryer,4,83.03,10,298.91,154.19,144.72,New
ORD10194,2025-03-17,East,Electronics,Bluetooth Speaker,4,697.99,0,2791.96,1354.27,1437.69,VIP
ORD11760,2025-03-18,West,Apparel,Cotton T-Shirt,1,55.08,10,49.57,33.29,16.28,New
ORD10104,2025-03-18,North,Home & Kitchen,Vacuum Cleaner,1,113.84,0,113.84,64.78,49.06,Returning
ORD10705,2025-03-18,West,Home & Kitchen,Blender,3,234.5,0,703.5,356.73,346.77,Returning
ORD10078,2025-03-18,East,Home & Kitchen,Air Fryer,4,97.61,5,370.92,252.73,118.19,New
ORD11625,2025-03-18,East,Books,Tech Manual,2,32.35,0,64.7,40.61,24.09,Returning
ORD10351,2025-03-18,East,Electronics,Bluetooth Speaker,2,460.85,5,875.62,510.18,365.44,New
ORD10503,2025-03-18,East,Electronics,Smartwatch,3,265.44,10,716.69,500.67,216.02,New
ORD10770,2025-03-18,West,Apparel,Wool Sweater,5,87.26,0,436.3,278.94,157.36,New
ORD10763,2025-03-19,North,Apparel,Sneakers,4,42.92,0,171.68,90.85,80.83,VIP
ORD11354,2025-03-19,East,Home & Kitchen,Air Fryer,3,241.8,5,689.13,439.89,249.24,New
ORD10286,2025-03-19,North,Electronics,Wireless Earbuds,3,859.98,0,2579.94,1164.44,1415.5,New
ORD10930,2025-03-19,South,Books,Tech Manual,3,32.16,0,96.48,55.06,41.42,VIP
ORD11083,2025-03-19,East,Home & Kitchen,Vacuum Cleaner,5,51.79,10,233.06,148.23,84.83,New
ORD11444,2025-03-19,North,Home & Kitchen,Air Fryer,2,45.96,0,91.92,56.98,34.94,New
ORD11491,2025-03-19,North,Sports,Dumbbell Set,1,70.34,0,70.34,41.75,28.59,Returning
ORD11438,2025-03-19,North,Home & Kitchen,Blender,2,169.58,5,322.2,161.03,161.17,New
ORD10381,2025-03-19,West,Apparel,Cotton T-Shirt,1,98.64,0,98.64,55.31,43.33,New
ORD11560,2025-03-19,West,Books,Tech Manual,1,21.15,10,19.04,10.67,8.37,New
ORD10079,2025-03-21,East,Electronics,4K Monitor,4,226.34,10,814.82,438.81,376.01,New
ORD11090,2025-03-21,North,Books,Self-Help Book,3,25.46,0,76.38,40.62,35.76,New
ORD11129,2025-03-21,East,Books,Tech Manual,5,38.41,5,182.45,98.55,83.9,New
